"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Temp (C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-25 16:00","2021","01","25","16:00","-1.5","","-9.2","","56","","0.0","","30","","24","","16.1","","100.64","","","","-8","","NA"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-25 17:00","2021","01","25","17:00","-2.4","","-9.2","","60","","0.0","","29","","17","","16.1","","100.68","","","","-8","","NA"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-25 18:00","2021","01","25","18:00","-3.2","","-9.1","","64","","0.0","","31","","21","","16.1","","100.77","","","","-9","","NA"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-25 19:00","2021","01","25","19:00","-3.5","","-8.8","","67","","0.0","","31","","15","","16.1","","100.84","","","","-9","","NA"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-25 20:00","2021","01","25","20:00","-3.8","","-8.7","","69","","0.0","","31","","22","","16.1","","100.86","","","","-10","","NA"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-25 21:00","2021","01","25","21:00","-4.3","","-8.6","","72","","0.0","","30","","22","","16.1","","100.87","","","","-11","","NA"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-25 22:00","2021","01","25","22:00","-4.2","","-8.5","","72","","0.0","","31","","21","","16.1","","100.87","","","","-11","","NA"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-25 23:00","2021","01","25","23:00","-4.8","","-8.6","","75","","0.0","","30","","15","","16.1","","100.90","","","","-10","","NA"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-26 00:00","2021","01","26","00:00","-5.3","","-8.7","","77","","0.0","","30","","15","","16.1","","100.92","","","","-11","","NA"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-26 01:00","2021","01","26","01:00","-5.8","","-9.0","","78","","0.0","","29","","13","","16.1","","100.92","","","","-11","","NA"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-26 02:00","2021","01","26","02:00","-6.0","","-9.1","","79","","0.0","","29","","15","","16.1","","100.97","","","","-12","","NA"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-26 03:00","2021","01","26","03:00","-6.0","","-8.9","","80","","0.0","","30","","15","","16.1","","101.02","","","","-12","","NA"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-26 04:00","2021","01","26","04:00","-6.2","","-8.6","","83","","0.0","","29","","11","","16.1","","101.09","","","","-11","","NA"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-26 05:00","2021","01","26","05:00","-6.1","","-8.4","","84","","0.0","","29","","9","","16.1","","101.13","","","","-10","","NA"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-26 06:00","2021","01","26","06:00","-5.6","","-8.0","","83","","0.0","","29","","8","","16.1","","101.19","","","","-9","","NA"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-26 07:00","2021","01","26","07:00","-4.9","","-7.7","","81","","0.0","","31","","17","","16.1","","101.24","","","","-11","","NA"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-26 08:00","2021","01","26","08:00","-4.6","","-7.4","","81","","0.0","","30","","9","","16.1","","101.33","","","","-8","","NA"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-26 09:00","2021","01","26","09:00","-4.2","","-6.8","","82","","0.0","","29","","11","","16.1","","101.37","","","","-9","","NA"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-26 10:00","2021","01","26","10:00","-3.5","","-6.1","","82","","0.0","","32","","17","","16.1","","101.42","","","","-9","","NA"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-26 11:00","2021","01","26","11:00","-1.9","","-5.4","","77","","0.0","","31","","13","","16.1","","101.44","","","","-6","","NA"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-26 12:00","2021","01","26","12:00","-0.6","","-5.0","","72","","0.0","","32","","15","","16.1","","101.39","","","","-5","","NA"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-26 13:00","2021","01","26","13:00","0.9","","-4.8","","66","","0.0","","28","","11","","16.1","","101.34","","","","","","NA"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-26 14:00","2021","01","26","14:00","1.1","","-4.4","","67","","0.0","","31","","9","","16.1","","101.36","","","","","","NA"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-26 15:00","2021","01","26","15:00","1.3","","-4.0","","68","","0.0","","32","","8","","16.1","","101.37","","","","","","NA"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-26 16:00","2021","01","26","16:00","1.0","","-3.7","","71","","0.0","","35","","4","","16.1","","101.34","","","","","","NA"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-26 17:00","2021","01","26","17:00","1.0","","-4.1","","69","","0.0","","","","0","","16.1","","101.33","","","","","","NA"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-26 18:00","2021","01","26","18:00","0.1","","-3.6","","76","","0.0","","2","","4","","16.1","","101.35","","","","","","NA"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-26 19:00","2021","01","26","19:00","-0.5","","-2.7","","85","","0.0","","","","0","","16.1","","101.42","","","","","","NA"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-26 20:00","2021","01","26","20:00","0.1","","-2.2","","85","","0.0","","4","","9","","16.1","","101.45","","","","","","NA"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-26 21:00","2021","01","26","21:00","-0.4","","-1.8","","90","","0.0","","5","","13","","16.1","","101.42","","","","-5","","NA"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-26 22:00","2021","01","26","22:00","-0.4","","-2.3","","87","","0.0","","5","","11","","16.1","","101.44","","","","-4","","NA"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-26 23:00","2021","01","26","23:00","-0.8","","-2.2","","90","","0.0","","3","","8","","16.1","","101.45","","","","-4","","NA"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-27 00:00","2021","01","27","00:00","-0.9","","-2.5","","89","","0.0","","3","","8","","16.1","","101.46","","","","-4","","NA"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-27 01:00","2021","01","27","01:00","-0.9","","-2.3","","90","","0.0","","3","","15","","16.1","","101.38","","","","-6","","NA"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-27 02:00","2021","01","27","02:00","-1.3","","-1.7","","97","","0.0","","1","","5","","4.0","","101.40","","","","-3","","Snow"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-27 03:00","2021","01","27","03:00","-1.5","","-1.5","","100","","0.0","","2","","5","","3.6","","101.40","","","","-3","","Snow"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-27 04:00","2021","01","27","04:00","-1.5","","-1.5","","100","","0.0","","2","","4","","14.5","","101.35","","","","-3","","NA"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-27 05:00","2021","01","27","05:00","-1.3","","-2.0","","95","","0.0","","6","","8","","16.1","","101.37","","","","-4","","NA"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-27 06:00","2021","01","27","06:00","-1.6","","-2.6","","93","","0.0","","3","","13","","16.1","","101.33","","","","-6","","NA"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-27 07:00","2021","01","27","07:00","-1.6","","-2.4","","94","","0.0","","2","","11","","16.1","","101.36","","","","-5","","NA"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-27 08:00","2021","01","27","08:00","-1.6","","-3.0","","90","","0.0","","2","","9","","16.1","","101.42","","","","-5","","NA"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-27 09:00","2021","01","27","09:00","-1.4","","-3.8","","84","","0.0","","3","","11","","16.1","","101.49","","","","-5","","NA"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-27 10:00","2021","01","27","10:00","-1.1","","-3.6","","83","","0.0","","36","","8","","16.1","","101.54","","","","-4","","NA"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-27 11:00","2021","01","27","11:00","-0.7","","-4.3","","76","","0.0","","4","","15","","16.1","","101.57","","","","-5","","NA"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-27 12:00","2021","01","27","12:00","-0.4","","-5.0","","71","","0.0","","5","","11","","16.1","","101.53","","","","-4","","NA"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-27 13:00","2021","01","27","13:00","-0.4","","-4.5","","74","","0.0","","8","","13","","16.1","","101.46","","","","-5","","NA"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-27 14:00","2021","01","27","14:00","-0.1","","-5.9","","65","","0.0","","6","","13","","16.1","","101.43","","","","-4","","NA"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-27 15:00","2021","01","27","15:00","0.2","","-5.8","","64","","0.0","","1","","8","","16.1","","101.39","","","","","","NA"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-27 16:00","2021","01","27","16:00","0.2","","-5.4","","66","","0.0","","4","","5","","16.1","","101.38","","","","","","NA"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-27 17:00","2021","01","27","17:00","0.1","","-5.9","","64","","0.0","","1","","4","","16.1","","101.38","","","","","","NA"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-27 18:00","2021","01","27","18:00","-0.5","","-6.0","","67","","0.0","","","","0","","16.1","","101.45","","","","","","NA"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-27 19:00","2021","01","27","19:00","-0.2","","-6.0","","65","","0.0","","26","","4","","16.1","","101.49","","","","-1","","NA"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-27 20:00","2021","01","27","20:00","-0.5","","-5.5","","69","","0.0","","27","","5","","16.1","","101.49","","","","-2","","NA"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-27 21:00","2021","01","27","21:00","-1.0","","-4.9","","75","","0.0","","23","","4","","16.1","","101.46","","","","-2","","NA"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-27 22:00","2021","01","27","22:00","-1.4","","-4.8","","78","","0.0","","23","","8","","16.1","","101.44","","","","-4","","NA"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-27 23:00","2021","01","27","23:00","-1.3","","-4.7","","78","","0.0","","23","","8","","16.1","","101.38","","","","-4","","NA"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-28 00:00","2021","01","28","00:00","-2.1","","-5.3","","79","","0.0","","22","","8","","16.1","","101.33","","","","-5","","NA"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-28 01:00","2021","01","28","01:00","-1.7","","-5.6","","75","","0.0","","25","","8","","16.1","","101.31","","","","-5","","NA"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-28 02:00","2021","01","28","02:00","-0.9","","-5.5","","71","","0.0","","24","","9","","16.1","","101.29","","","","-4","","NA"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-28 03:00","2021","01","28","03:00","-0.9","","-5.5","","71","","0.0","","25","","11","","16.1","","101.32","","","","-5","","NA"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-28 04:00","2021","01","28","04:00","-1.3","","-5.5","","73","","0.0","","26","","5","","16.1","","101.28","","","","-3","","NA"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-28 05:00","2021","01","28","05:00","-2.0","","-5.2","","79","","0.0","","24","","4","","16.1","","101.26","","","","-3","","NA"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-28 06:00","2021","01","28","06:00","-2.6","","-5.3","","82","","0.0","","18","","5","","16.1","","101.21","","","","-5","","NA"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-28 07:00","2021","01","28","07:00","-3.2","","-5.4","","85","","0.0","","24","","4","","16.1","","101.19","","","","-5","","NA"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-28 08:00","2021","01","28","08:00","-3.3","","-5.2","","87","","0.0","","23","","5","","16.1","","101.17","","","","-5","","NA"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-28 09:00","2021","01","28","09:00","-2.5","","-5.0","","83","","0.0","","","","0","","16.1","","101.15","","","","","","NA"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-28 10:00","2021","01","28","10:00","-1.0","","-4.7","","76","","0.0","","31","","8","","16.1","","101.15","","","","-4","","NA"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-28 11:00","2021","01","28","11:00","-0.5","","-4.9","","72","","0.0","","33","","11","","16.1","","101.13","","","","-4","","NA"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-28 12:00","2021","01","28","12:00","0.0","","-5.4","","67","","0.0","","34","","5","","16.1","","101.09","","","","-2","","NA"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-28 13:00","2021","01","28","13:00","0.2","","-5.7","","65","","0.0","","36","","8","","16.1","","101.01","","","","","","NA"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-28 14:00","2021","01","28","14:00","0.6","","-5.9","","62","","0.0","","34","","9","","16.1","","100.92","","","","","","NA"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-28 15:00","2021","01","28","15:00","0.5","","-5.5","","64","","0.0","","34","","5","","16.1","","100.87","","","","","","NA"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-28 16:00","2021","01","28","16:00","0.5","","-5.8","","63","","0.0","","","M","4","","16.1","","100.86","","","","","","NA"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-28 17:00","2021","01","28","17:00","0.0","","-5.0","","69","","0.0","","34","","5","","16.1","","100.84","","","","-2","","NA"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-28 18:00","2021","01","28","18:00","-0.6","","-3.8","","79","","0.0","","24","","5","","16.1","","100.83","","","","-2","","Snow"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-28 19:00","2021","01","28","19:00","-1.3","","-2.9","","89","","0.0","","27","","5","","9.7","","100.78","","","","-3","","Snow"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-28 20:00","2021","01","28","20:00","-1.4","","-2.7","","91","","0.0","","31","","9","","4.8","","100.75","","","","-5","","Snow"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-28 21:00","2021","01","28","21:00","-1.6","","-2.3","","95","","0.0","","32","","9","","2.8","","100.72","","","","-5","","Snow"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-28 22:00","2021","01","28","22:00","-1.9","","-3.0","","92","","0.0","","33","","11","","16.1","","100.68","","","","-6","","Snow"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-28 23:00","2021","01","28","23:00","-2.0","","-3.7","","88","","0.0","","3","","8","","16.1","","100.66","","","","-5","","Snow"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-29 00:00","2021","01","29","00:00","-2.5","","-4.8","","84","","0.0","","4","","13","","16.1","","100.61","","","","-7","","Snow"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-29 01:00","2021","01","29","01:00","-2.8","","-4.2","","90","","0.0","","5","","11","","12.9","","100.54","","","","-7","","Snow"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-29 02:00","2021","01","29","02:00","-3.0","","-4.4","","90","","0.0","","5","","15","","4.8","","100.49","","","","-8","","Snow"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-29 03:00","2021","01","29","03:00","-3.5","","-5.1","","89","","0.0","","5","","17","","9.7","","100.49","","","","-9","","Snow"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-29 04:00","2021","01","29","04:00","-3.9","","-6.2","","84","","0.0","","5","","22","","8.1","","100.44","","","","-10","","Snow"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-29 05:00","2021","01","29","05:00","-4.5","","-7.1","","82","","0.0","","5","","21","","16.1","","100.47","","","","-11","","Snow"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-29 06:00","2021","01","29","06:00","-4.8","","-8.6","","75","","0.0","","5","","24","","16.1","","100.46","","","","-12","","NA"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-29 07:00","2021","01","29","07:00","-5.2","","-10.0","","69","","0.0","","4","","26","","16.1","","100.52","","","","-13","","NA"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-29 08:00","2021","01","29","08:00","-5.4","","-10.0","","70","","0.0","","2","","17","","16.1","","100.57","","","","-11","","NA"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-29 09:00","2021","01","29","09:00","-5.3","","-9.4","","73","","0.0","","1","","18","","16.1","","100.61","","","","-12","","Snow"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-29 10:00","2021","01","29","10:00","-5.0","","-8.4","","77","","0.0","","2","","22","","16.1","","100.61","","","","-12","","Snow"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-29 11:00","2021","01","29","11:00","-4.9","","-8.5","","76","","0.0","","2","","26","","16.1","","100.68","","","","-12","","Snow"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-29 12:00","2021","01","29","12:00","-5.1","","-9.3","","73","","0.0","","36","","26","","16.1","","100.65","","","","-13","","Snow"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-29 13:00","2021","01","29","13:00","-5.1","","-10.0","","69","","0.0","","36","","30","","16.1","","100.62","","","","-13","","Snow"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-29 14:00","2021","01","29","14:00","-5.3","","-10.4","","67","","0.0","","1","","28","","16.1","","100.62","","","","-13","","Snow"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-29 15:00","2021","01","29","15:00","-5.2","","-11.2","","63","","0.0","","1","","28","","16.1","","100.62","","","","-13","","Snow"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-29 16:00","2021","01","29","16:00","-5.4","","-10.6","","67","","0.0","","1","","15","","16.1","","100.70","","","","-11","","Snow"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-29 17:00","2021","01","29","17:00","-5.4","","-11.1","","64","","0.0","","32","","26","","16.1","","100.75","","","","-13","","Snow"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-29 18:00","2021","01","29","18:00","-5.7","","-13.1","","56","","0.0","","33","","26","","16.1","","100.89","","","","-13","","NA"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-29 19:00","2021","01","29","19:00","-6.2","","-13.3","","58","","0.0","","33","","26","","16.1","","100.96","","","","-14","","Snow"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-29 20:00","2021","01","29","20:00","-6.8","","-13.9","","57","","0.0","","33","","28","","16.1","","101.07","","","","-15","","NA"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-29 21:00","2021","01","29","21:00","-7.5","","-14.4","","58","","0.0","","32","","24","","16.1","","101.09","","","","-15","","NA"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-29 22:00","2021","01","29","22:00","-8.5","","-14.8","","61","","0.0","","32","","22","","16.1","","101.17","","","","-16","","NA"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-29 23:00","2021","01","29","23:00","-9.8","","-16.6","","58","","0.0","","31","","24","","16.1","","101.20","","","","-18","","NA"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-30 00:00","2021","01","30","00:00","-10.4","","-16.6","","61","","0.0","","31","","22","","16.1","","101.22","","","","-19","","NA"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-30 01:00","2021","01","30","01:00","-10.9","","-17.0","","61","","0.0","","32","","22","","16.1","","101.24","","","","-19","","NA"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-30 02:00","2021","01","30","02:00","-11.2","","-17.3","","61","","0.0","","31","","15","","16.1","","101.25","","","","-18","","NA"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-30 03:00","2021","01","30","03:00","-11.5","","-17.6","","61","","0.0","","31","","15","","16.1","","101.28","","","","-19","","NA"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-30 04:00","2021","01","30","04:00","-11.9","","-17.2","","65","","0.0","","31","","11","","16.1","","101.32","","","","-18","","NA"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-30 05:00","2021","01","30","05:00","-12.9","","-17.2","","70","","0.0","","27","","8","","16.1","","101.37","","","","-18","","NA"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-30 06:00","2021","01","30","06:00","-14.2","","-17.7","","75","","0.0","","28","","5","","16.1","","101.38","","","","-18","","NA"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-30 07:00","2021","01","30","07:00","-15.8","","-18.7","","79","","0.0","","25","","8","","16.1","","101.43","","","","-21","","NA"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-30 08:00","2021","01","30","08:00","-16.6","","-18.7","","84","","0.0","","25","","8","","16.1","","101.48","","","","-22","","NA"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-30 09:00","2021","01","30","09:00","-15.8","","-19.0","","77","","0.0","","","M","4","","16.1","","101.52","","","","-19","","NA"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-30 10:00","2021","01","30","10:00","-12.6","","-18.7","","61","","0.0","","32","","13","","16.1","","101.55","","","","-19","","NA"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-30 11:00","2021","01","30","11:00","-11.4","","-18.8","","55","","0.0","","31","","15","","16.1","","101.58","","","","-18","","NA"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-30 12:00","2021","01","30","12:00","-10.4","","-18.8","","51","","0.0","","30","","13","","16.1","","101.56","","","","-17","","NA"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-30 13:00","2021","01","30","13:00","-9.1","","-18.2","","48","","0.0","","32","","18","","16.1","","101.53","","","","-16","","NA"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-30 14:00","2021","01","30","14:00","-8.4","","-18.1","","46","","0.0","","29","","11","","16.1","","101.48","","","","-14","","NA"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-30 15:00","2021","01","30","15:00","-7.7","","-17.7","","45","","0.0","","27","","13","","16.1","","101.47","","","","-13","","NA"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-30 16:00","2021","01","30","16:00","-7.6","","-17.4","","46","","0.0","","29","","15","","16.1","","101.51","","","","-14","","NA"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-30 17:00","2021","01","30","17:00","-8.9","","-17.3","","51","","0.0","","27","","15","","16.1","","101.57","","","","-15","","NA"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-30 18:00","2021","01","30","18:00","-10.5","","-17.7","","56","","0.0","","28","","11","","16.1","","101.64","","","","-16","","NA"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-30 19:00","2021","01","30","19:00","-11.5","","-18.0","","59","","0.0","","27","","11","","16.1","","101.69","","","","-17","","NA"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-30 20:00","2021","01","30","20:00","-12.3","","-18.6","","60","","0.0","","27","","11","","16.1","","101.77","","","","-18","","NA"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-30 21:00","2021","01","30","21:00","-13.1","","-18.9","","62","","0.0","","29","","11","","16.1","","101.79","","","","-19","","NA"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-30 22:00","2021","01","30","22:00","-13.4","","-19.0","","63","","0.0","","29","","9","","16.1","","101.81","","","","-19","","NA"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-30 23:00","2021","01","30","23:00","-14.1","","-19.5","","64","","0.0","","29","","9","","16.1","","101.85","","","","-20","","NA"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-31 00:00","2021","01","31","00:00","-14.3","","-20.1","","62","","0.0","","31","","11","","16.1","","101.87","","","","-21","","NA"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-31 01:00","2021","01","31","01:00","-15.2","","-20.4","","65","","0.0","","29","","8","","16.1","","101.90","","","","-21","","NA"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-31 02:00","2021","01","31","02:00","-15.6","","-20.2","","68","","0.0","","29","","11","","16.1","","101.91","","","","-22","","NA"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-31 03:00","2021","01","31","03:00","-15.9","","-20.2","","70","","0.0","","29","","9","","16.1","","101.95","","","","-22","","NA"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-31 04:00","2021","01","31","04:00","-16.4","","-20.0","","74","","0.0","","31","","13","","16.1","","101.99","","","","-24","","NA"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-31 05:00","2021","01","31","05:00","-16.4","","-20.0","","74","","0.0","","30","","8","","16.1","","102.03","","","","-22","","NA"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-31 06:00","2021","01","31","06:00","-17.5","","-20.4","","79","","0.0","","23","","5","","16.1","","102.10","","","","-21","","NA"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-31 07:00","2021","01","31","07:00","-18.7","","-21.1","","82","","0.0","","24","","5","","16.1","","102.14","","","","-23","","NA"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-31 08:00","2021","01","31","08:00","-19.3","","-21.6","","82","","0.0","","20","","5","","16.1","","102.21","","","","-23","","NA"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-31 09:00","2021","01","31","09:00","-17.4","","-20.5","","77","","0.0","","20","","5","","16.1","","102.23","","","","-21","","NA"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-31 10:00","2021","01","31","10:00","-14.5","","-19.4","","67","","0.0","","","M","4","","16.1","","102.26","","","","-17","","NA"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-31 11:00","2021","01","31","11:00","-11.7","","-17.8","","61","","0.0","","","","0","","16.1","","102.28","","","","","","NA"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-31 12:00","2021","01","31","12:00","-9.1","","-16.6","","55","","0.0","","35","","9","","16.1","","102.27","","","","-14","","NA"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-31 13:00","2021","01","31","13:00","-6.9","","-15.0","","53","","0.0","","34","","8","","16.1","","102.22","","","","-11","","NA"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-31 14:00","2021","01","31","14:00","-5.5","","-13.5","","54","","0.0","","35","","9","","16.1","","102.16","","","","-10","","NA"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-31 15:00","2021","01","31","15:00","-4.5","","-13.5","","50","","0.0","","33","","5","","16.1","","102.16","","","","-7","","NA"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-31 16:00","2021","01","31","16:00","-3.4","","-12.9","","48","","0.0","","33","","5","","16.1","","102.19","","","","-5","","NA"
"-66.54","45.87","FREDERICTON INTL A","8101505","2021-01-31 17:00","2021","01","31","17:00","-3.8","","-13.0","","49","","0.0","","26","","8","","16.1","","102.21","","","","-7","","NA"
